 TIME                    	Temperature_ext_C        	Sky_Temperature          	Relative_Humidity        	Wind_velocity            	Solar_zenith_angle       	Solar_Azimut_angle       	Total_titled_surf_radiati	Beam_radiation           	Angle_of_incid_4_surf    	Ground_reflectance       	
  +2.7180000000000000E+03	  +1.3530000000000001E+01	  +8.9294501802265245E+00	  +8.7834141896398765E-03	  +2.2149999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7190000000000000E+03	  +1.3495000000000001E+01	  +8.8285959429319973E+00	  +8.8097697816743367E-03	  +2.3500000000000001E+00	  +8.5052334739483868E+01	  -1.0270554986960873E+02	  +1.6780751757586565E+01	  +0.0000000000000000E+00	  +1.0265742057954212E+02	  +2.0000000000000001E-01	
  +2.7200000000000000E+03	  +1.3535000000000000E+01	  +8.7861852916009866E+00	  +8.7803743133856617E-03	  +2.3050000000000002E+00	  +7.4645485044573562E+01	  -9.2991208499867042E+01	  +6.1661728079513182E+01	  +0.0000000000000000E+00	  +9.2884348091581316E+01	  +2.0000000000000001E-01	
  +2.7210000000000000E+03	  +1.3785000000000000E+01	  +8.9564559297538153E+00	  +8.7222976550007745E-03	  +2.1450000000000000E+00	  +6.3844483781708853E+01	  -8.2144307560019968E+01	  +1.3594755754163475E+02	  +0.0000000000000000E+00	  +8.2953041723019339E+01	  +2.0000000000000001E-01	
  +2.7220000000000000E+03	  +1.4160000000000000E+01	  +9.9554315471071391E+00	  +8.7322455771859063E-03	  +2.0200000000000000E+00	  +5.3341868993350964E+01	  -7.0195901811071593E+01	  +3.4362690734933557E+02	  +3.3267544064124927E+01	  +7.4228971972282423E+01	  +2.0000000000000001E-01	
  +2.7230000000000000E+03	  +1.4850000000000001E+01	  +1.1307988752902531E+01	  +8.9185086406553347E-03	  +1.7549999999999999E+00	  +4.3711055195278185E+01	  -5.5416713008855218E+01	  +3.2861544215575782E+02	  +2.8240309795498253E+00	  +6.6906888590103506E+01	  +2.0000000000000001E-01	
  +2.7240000000000000E+03	  +1.5525000000000000E+01	  +1.1995908316542057E+01	  +9.0923496853709262E-03	  +1.9849999999999999E+00	  +3.5941119388929806E+01	  -3.5915494256276965E+01	  +3.7795527285254553E+02	  +3.4226188094539380E+00	  +6.1616965328907078E+01	  +2.0000000000000001E-01	
  +2.7250000000000000E+03	  +1.6079999999999998E+01	  +1.1934677450756396E+01	  +9.2534611695733321E-03	  +2.4800000000000000E+00	  +3.1626437635496529E+01	  -1.0573356232412019E+01	  +5.5670195616814647E+02	  +1.2989977949623876E+01	  +5.8970768973958492E+01	  +2.0000000000000001E-01	
  +2.7260000000000000E+03	  +1.6805000000000000E+01	  +1.2020747418019766E+01	  +9.2090616586379230E-03	  +2.7100000000000000E+00	  +3.2266491795835492E+01	  +1.7262035228705312E+01	  +7.3974261526064629E+02	  +8.9930783976326751E+01	  +5.9348711974753478E+01	  +2.0000000000000001E-01	
  +2.7270000000000000E+03	  +1.7550000000000001E+01	  +1.2758094524587705E+01	  +9.0835909237490225E-03	  +2.7549999999999999E+00	  +3.7599890024621182E+01	  +4.1245657560608585E+01	  +8.1896089703015139E+02	  +1.5854772135832661E+02	  +6.2692829015330766E+01	  +2.0000000000000001E-01	
  +2.7280000000000000E+03	  +1.8065000000000001E+01	  +1.2656495071618906E+01	  +9.0600211641521031E-03	  +2.5650000000000004E+00	  +4.5951574091997202E+01	  +5.9404664498436773E+01	  +8.6465502204275458E+02	  +3.1607226833988352E+02	  +6.8541674452558269E+01	  +2.0000000000000001E-01	
  +2.7290000000000000E+03	  +1.8515000000000001E+01	  +1.3152670221449512E+01	  +8.9852283771662961E-03	  +2.2949999999999999E+00	  +5.5867256115031573E+01	  +7.3331101696645106E+01	  +7.1914263214115635E+02	  +2.5898791975257922E+02	  +7.6265132792072308E+01	  +2.0000000000000001E-01	
  +2.7300000000000000E+03	  +1.8755000000000003E+01	  +1.4725733905211769E+01	  +8.9176846103771017E-03	  +2.0600000000000001E+00	  +6.6486116692293479E+01	  +8.4796645387855648E+01	  +3.5908321904715149E+02	  +9.1908683473526096E+01	  +8.5229760930835269E+01	  +2.0000000000000001E-01	
  +2.7310000000000000E+03	  +1.8375000000000000E+01	  +1.4454432409219919E+01	  +9.0467035110057773E-03	  +1.6400000000000001E+00	  +7.7297242602006207E+01	  +9.5408714821906244E+01	  +1.3938470681584209E+02	  +0.0000000000000000E+00	  +9.5275950714377856E+01	  +2.0000000000000001E-01	
  +2.7320000000000000E+03	  +1.7359999999999999E+01	  +1.1098397909393157E+01	  +9.1142958511994544E-03	  +1.6299999999999999E+00	  +8.6352174955581958E+01	  +1.0395502720180824E+02	  +1.6637486385455787E+01	  +0.0000000000000000E+00	  +1.0392618302066833E+02	  +2.0000000000000001E-01	
  +2.7330000000000000E+03	  +1.5949999999999999E+01	  +7.2156046564227267E+00	  +8.8426394897855431E-03	  +1.8350000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7340000000000000E+03	  +1.4754999999999999E+01	  +4.7777603764885725E+00	  +8.6643378157785934E-03	  +1.7749999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7350000000000000E+03	  +1.3960000000000001E+01	  +1.5268287951575985E+00	  +8.6861606224996595E-03	  +1.6600000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7360000000000000E+03	  +1.3355000000000000E+01	  -1.0182813264165134E+00	  +8.6437984947942970E-03	  +1.2349999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7370000000000000E+03	  +1.2680000000000000E+01	  -1.8935127079736844E+00	  +8.4551573355624212E-03	  +7.3499999999999999E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7380000000000000E+03	  +1.1945000000000000E+01	  -2.9018284595850901E+00	  +8.2325521448875921E-03	  +9.1500000000000004E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7390000000000000E+03	  +1.1350000000000000E+01	  -1.0323293345252296E+00	  +8.0868441345289307E-03	  +1.6450000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7400000000000000E+03	  +1.0495000000000001E+01	  +2.5231894545797218E+00	  +7.8006371305517404E-03	  +1.8399999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7410000000000000E+03	  +9.4800000000000004E+00	  +4.6045648103637404E+00	  +7.3979446590301265E-03	  +1.5899999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7420000000000000E+03	  +9.3200000000000003E+00	  +5.7018935061528850E+00	  +7.3565010386735501E-03	  +1.4449999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7430000000000000E+03	  +1.0065000000000001E+01	  +6.4645662255812226E+00	  +7.7383820649067408E-03	  +1.2050000000000001E+00	  +8.4926169279280757E+01	  -1.0304321235111685E+02	  +6.7474466430705348E+01	  +0.0000000000000000E+00	  +1.0299120723690106E+02	  +2.0000000000000001E-01	
  +2.7440000000000000E+03	  +1.1195000000000000E+01	  +7.0113845221522411E+00	  +8.3930064222271367E-03	  +1.0950000000000000E+00	  +7.4389083872713670E+01	  -9.3207359153087310E+01	  +2.0412442553941156E+02	  +0.0000000000000000E+00	  +9.3088926922238812E+01	  +2.0000000000000001E-01	
  +2.7450000000000000E+03	  +1.2730000000000000E+01	  +6.0900884012780807E+00	  +9.2054376648587101E-03	  +1.4600000000000000E+00	  +6.3586429228060794E+01	  -8.2371060155181013E+01	  +5.8209639465542250E+02	  +2.0203156702713778E+02	  +8.3171489792610799E+01	  +2.0000000000000001E-01	
  +2.7460000000000000E+03	  +1.4955000000000000E+01	  +5.9216483504618509E+00	  +1.0004048709699396E-02	  +1.8950000000000000E+00	  +5.3073365311172061E+01	  -7.0437576461681545E+01	  +1.1631445847508467E+03	  +6.5043289951596830E+02	  +7.4474462065742955E+01	  +2.0000000000000001E-01	
  +2.7470000000000000E+03	  +1.7780000000000001E+01	  +7.4273878835582536E+00	  +1.0366273867960544E-02	  +2.0600000000000001E+00	  +4.3422090736538436E+01	  -5.5652305718211267E+01	  +1.7243262267346026E+03	  +1.1253045697250952E+03	  +6.7180948954667329E+01	  +2.0000000000000001E-01	
  +2.7480000000000000E+03	  +2.0090000000000000E+01	  +5.9996849496814093E+00	  +1.0029723935353171E-02	  +2.1550000000000002E+00	  +3.5624979277389478E+01	  -3.6086740689825007E+01	  +1.9504027982248772E+03	  +1.3641328174034143E+03	  +6.1919264506796480E+01	  +2.0000000000000001E-01	
  +2.7490000000000000E+03	  +2.1520000000000000E+01	  +4.9851291187208631E+00	  +9.6474312212324904E-03	  +2.4500000000000002E+00	  +3.1294785843835236E+01	  -1.0569268463361130E+01	  +2.0724046875303889E+03	  +1.3695054828459351E+03	  +5.9294300946643034E+01	  +2.0000000000000001E-01	
  +2.7500000000000000E+03	  +2.2460000000000001E+01	  +6.4850744844234782E+00	  +9.4415217273848152E-03	  +2.7800000000000002E+00	  +3.1956699933759811E+01	  +1.7484622675973210E+01	  +2.0712458853022758E+03	  +1.4811545137193618E+03	  +5.9680309902333299E+01	  +2.0000000000000001E-01	
  +2.7510000000000000E+03	  +2.3000000000000000E+01	  +6.8420324768788987E+00	  +9.2229871688092272E-03	  +2.8600000000000003E+00	  +3.7336583358228864E+01	  +4.1576682562910534E+01	  +1.7439265825124010E+03	  +1.1204588168927723E+03	  +6.3018645142441393E+01	  +2.0000000000000001E-01	
  +2.7520000000000000E+03	  +2.3274999999999999E+01	  +6.9520526692795670E+00	  +8.8320927646181827E-03	  +2.9350000000000001E+00	  +4.5728689602370146E+01	  +5.9746065614556940E+01	  +1.5255177976499788E+03	  +9.8186069307693151E+02	  +6.8852755032031453E+01	  +2.0000000000000001E-01	
  +2.7530000000000000E+03	  +2.3145000000000000E+01	  +6.8085228266352260E+00	  +8.5839494196527592E-03	  +3.1150000000000002E+00	  +5.5669061671324904E+01	  +7.3650546038720179E+01	  +9.2445803620782408E+02	  +4.7951206586167001E+02	  +7.6558237784768892E+01	  +2.0000000000000001E-01	
  +2.7540000000000000E+03	  +2.2585000000000001E+01	  +7.3503263217506856E+00	  +8.6517074587234340E-03	  +2.8499999999999996E+00	  +6.6298629443094526E+01	  +8.5082879261113376E+01	  +4.5676303850773616E+02	  +1.5794294405117731E+02	  +8.5498518913147663E+01	  +2.0000000000000001E-01	
  +2.7550000000000000E+03	  +2.1344999999999999E+01	  +7.0835348314664088E+00	  +8.5881948415395225E-03	  +2.3849999999999998E+00	  +7.7109414629211130E+01	  +9.5690151837351252E+01	  +1.5444336998590020E+02	  +0.0000000000000000E+00	  +9.5546292379927564E+01	  +2.0000000000000001E-01	
  +2.7560000000000000E+03	  +1.9244999999999997E+01	  +4.4910565713788628E+00	  +8.5362097801829438E-03	  +2.2750000000000004E+00	  +8.6258231398496079E+01	  +1.0432429277065454E+02	  +2.0385978093497780E+01	  +0.0000000000000000E+00	  +1.0429310747739892E+02	  +2.0000000000000001E-01	
  +2.7570000000000000E+03	  +1.7270000000000000E+01	  +2.8391224242890303E+00	  +8.5430943610422458E-03	  +2.4249999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7580000000000000E+03	  +1.6210000000000001E+01	  +2.5661360854564350E+00	  +8.3928645181808523E-03	  +2.5049999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7590000000000000E+03	  +1.5215000000000000E+01	  +1.0163256850742641E+00	  +8.3692150475527874E-03	  +2.2949999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7600000000000000E+03	  +1.4199999999999999E+01	  +1.8626878882849951E-01	  +8.5121910739816009E-03	  +2.1749999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7610000000000000E+03	  +1.3629999999999999E+01	  +9.6257948538976734E-01	  +8.5008444591471478E-03	  +2.1399999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7620000000000000E+03	  +1.3305000000000000E+01	  +5.2189099063912181E-01	  +8.4204072577641238E-03	  +1.9749999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7630000000000000E+03	  +1.2940000000000000E+01	  -3.9136026484413833E-02	  +8.3685251627357172E-03	  +1.8350000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7640000000000000E+03	  +1.2455000000000000E+01	  -1.0818871576219635E-01	  +8.2469227978332060E-03	  +1.8050000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7650000000000000E+03	  +1.2020000000000000E+01	  -1.2888457698147704E-01	  +8.1051081991677064E-03	  +1.8100000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7660000000000000E+03	  +1.1775000000000000E+01	  +8.3566369146575425E-01	  +8.0651690991931837E-03	  +1.6550000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7670000000000000E+03	  +1.1965000000000000E+01	  +2.2999886120389306E+00	  +8.1227873418658458E-03	  +1.4250000000000000E+00	  +8.4802195429841319E+01	  -1.0337820204164584E+02	  +6.6697538690399071E+01	  +0.0000000000000000E+00	  +1.0332217360221877E+02	  +2.0000000000000001E-01	
  +2.7680000000000000E+03	  +1.2754999999999999E+01	  +2.9465778664340974E+00	  +8.1795130682632798E-03	  +1.2450000000000001E+00	  +7.4136888333595977E+01	  -9.3423532468667645E+01	  +1.9378347576704758E+02	  +0.0000000000000000E+00	  +9.3293009162240651E+01	  +2.0000000000000001E-01	
  +2.7690000000000000E+03	  +1.4690000000000000E+01	  +3.5064567981345363E+00	  +8.5869475077633914E-03	  +1.3250000000000000E+00	  +6.3332752540042719E+01	  -8.2597151008061402E+01	  +5.5343963199347161E+02	  +2.2507455360987885E+02	  +8.3388332902516254E+01	  +2.0000000000000001E-01	
  +2.7700000000000000E+03	  +1.7250000000000000E+01	  +5.5582075409894856E+00	  +9.2423453365258548E-03	  +1.5449999999999999E+00	  +5.2809414479373970E+01	  -7.0679775840601749E+01	  +1.1190310923907653E+03	  +6.1578814164313974E+02	  +7.4718427981592328E+01	  +2.0000000000000001E-01	
  +2.7710000000000000E+03	  +1.9555000000000000E+01	  +7.3586846015649598E+00	  +9.8180981869192656E-03	  +1.8850000000000002E+00	  +4.3137747775905858E+01	  -5.5889788660292240E+01	  +1.6872834178260243E+03	  +1.1056888342897992E+03	  +6.7453045455402773E+01	  +2.0000000000000001E-01	
  +2.7720000000000000E+03	  +2.1359999999999999E+01	  +6.3830033331818754E+00	  +9.9251883114462834E-03	  +2.4050000000000002E+00	  +3.5313214586096173E+01	  -3.6261404611238930E+01	  +1.8962889244132737E+03	  +1.3289269423480400E+03	  +6.2218959291470640E+01	  +2.0000000000000001E-01	
  +2.7730000000000000E+03	  +2.2475000000000001E+01	  +5.7178280315009715E+00	  +9.5802416705989997E-03	  +2.3899999999999997E+00	  +3.0966917692485154E+01	  -1.0568433031551626E+01	  +2.0414311346271490E+03	  +1.4658508208421049E+03	  +5.9614555210639438E+01	  +2.0000000000000001E-01	
  +2.7740000000000000E+03	  +2.3035000000000000E+01	  +7.4619508713431628E+00	  +9.2814442312498663E-03	  +1.8700000000000001E+00	  +3.1650228622084260E+01	  +1.7705470586129618E+01	  +1.8896241378609934E+03	  +1.2470933565321245E+03	  +6.0008131528569010E+01	  +2.0000000000000001E-01	
  +2.7750000000000000E+03	  +2.3120000000000001E+01	  +7.2651080965637220E+00	  +8.8783062585586128E-03	  +1.8550000000000000E+00	  +3.7076167388995835E+01	  +4.1905613759192697E+01	  +1.8203846840717533E+03	  +1.1565388263087355E+03	  +6.3340445637765491E+01	  +2.0000000000000001E-01	
  +2.7760000000000000E+03	  +2.3039999999999999E+01	  +6.9078031631392491E+00	  +8.3825304802769562E-03	  +2.0300000000000002E+00	  +4.5508100030417033E+01	  +6.0084468703618818E+01	  +1.3974117396888053E+03	  +8.1967936560050077E+02	  +6.9159748257395904E+01	  +2.0000000000000001E-01	
  +2.7770000000000000E+03	  +2.2700000000000003E+01	  +8.8118888774005768E+00	  +8.0328388130714839E-03	  +1.7200000000000000E+00	  +5.5472591958113668E+01	  +7.3966441294606426E+01	  +9.0451362502681764E+02	  +4.8986762262250022E+02	  +7.6847182347242324E+01	  +2.0000000000000001E-01	
  +2.7780000000000000E+03	  +2.2130000000000003E+01	  +1.0675930459465235E+01	  +8.0157635130515201E-03	  +1.3950000000000000E+00	  +6.6112436691156901E+01	  +8.5363818082377279E+01	  +4.7111137594604008E+02	  +1.7187291282662670E+02	  +8.5761704904968184E+01	  +2.0000000000000001E-01	
  +2.7790000000000000E+03	  +2.1185000000000002E+01	  +1.0631985491906448E+01	  +9.1099081550744081E-03	  +1.4500000000000002E+00	  +7.6922611850197612E+01	  +9.5967958869181274E+01	  +1.5783868515490400E+02	  +0.0000000000000000E+00	  +9.5812641513347998E+01	  +2.0000000000000001E-01	
  +2.7800000000000000E+03	  +2.0045000000000002E+01	  +9.7186408922713099E+00	  +9.0127420564416055E-03	  +1.9449999999999998E+00	  +8.6164845843491534E+01	  +1.0468935848149920E+02	  +2.4151028027707117E+01	  +0.0000000000000000E+00	  +1.0465572578546514E+02	  +2.0000000000000001E-01	
  +2.7810000000000000E+03	  +1.8204999999999998E+01	  +9.0045858918840054E+00	  +8.4236437457036687E-03	  +2.2749999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7820000000000000E+03	  +1.6390000000000001E+01	  +8.7836927574937818E+00	  +8.6408385918981759E-03	  +2.1799999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7830000000000000E+03	  +1.5734999999999999E+01	  +1.0189541436574814E+01	  +8.9726999212551787E-03	  +2.2649999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7840000000000000E+03	  +1.5145000000000000E+01	  +1.0936052938005105E+01	  +9.4690701796546293E-03	  +2.4950000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7850000000000000E+03	  +1.4635000000000000E+01	  +1.0448923564416191E+01	  +9.5894949866285537E-03	  +2.6949999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7860000000000000E+03	  +1.4425000000000001E+01	  +1.0220792908104386E+01	  +9.6179145751169679E-03	  +2.8999999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7870000000000000E+03	  +1.4309999999999999E+01	  +1.0057226318737776E+01	  +9.5997474217467127E-03	  +2.9249999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7880000000000000E+03	  +1.4270000000000000E+01	  +9.9492081047876582E+00	  +9.5210604441605690E-03	  +2.7549999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7890000000000000E+03	  +1.4225000000000000E+01	  +1.0426661005453241E+01	  +9.4917986459844509E-03	  +2.7350000000000003E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7900000000000000E+03	  +1.4234999999999999E+01	  +1.0984449017866609E+01	  +9.5499579420859227E-03	  +2.7100000000000000E+00	  +8.9500000000000000E+01	  -1.0881498488846222E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0881424155987975E+02	  +2.0000000000000001E-01	
  +2.7910000000000000E+03	  +1.4324999999999999E+01	  +1.1036073779333606E+01	  +9.6041322622907564E-03	  +2.6450000000000000E+00	  +8.4581384677648913E+01	  -1.0361500422555331E+02	  +2.4080812956424818E+01	  +0.0000000000000000E+00	  +1.0355299983975270E+02	  +2.0000000000000001E-01	
  +2.7920000000000000E+03	  +1.4449999999999999E+01	  +1.1143963650629757E+01	  +9.7858842689241953E-03	  +2.7350000000000003E+00	  +7.3888987225154253E+01	  -9.3639561182862792E+01	  +8.2719485112097175E+01	  +0.0000000000000000E+00	  +9.3496439104007862E+01	  +2.0000000000000001E-01	
  +2.7930000000000000E+03	  +1.4615000000000000E+01	  +1.1310964543322882E+01	  +1.0050071778632950E-02	  +2.8399999999999999E+00	  +6.3083541947165365E+01	  -8.2822472318830307E+01	  +1.6635881778343611E+02	  +1.0828915721006831E+01	  +8.3603478565020083E+01	  +2.0000000000000001E-01	
  +2.7940000000000000E+03	  +1.4940000000000000E+01	  +1.1014356771198266E+01	  +1.0207073982025913E-02	  +2.8100000000000001E+00	  +5.2550108248908970E+01	  -7.0922424400707143E+01	  +2.6798777023627474E+02	  +3.8299232858961460E+01	  +7.4960796655613706E+01	  +2.0000000000000001E-01	
  +2.7950000000000000E+03	  +1.5734999999999999E+01	  +1.1135617383186855E+01	  +1.0165057582564049E-02	  +2.7050000000000001E+00	  +4.2858126597265851E+01	  -5.6129104631173043E+01	  +6.1165814266681969E+02	  +1.8014033998814230E+02	  +6.7723094048115058E+01	  +2.0000000000000001E-01	
  +2.7960000000000000E+03	  +1.7045000000000002E+01	  +1.1124367902239442E+01	  +1.0117870707884041E-02	  +2.5899999999999999E+00	  +3.5005932807418333E+01	  -3.6439507800615281E+01	  +1.0578981802009753E+03	  +2.9905299844189017E+02	  +6.2515958296021438E+01	  +2.0000000000000001E-01	
  +2.7970000000000000E+03	  +1.8344999999999999E+01	  +9.7739076329327190E+00	  +1.0043055770753319E-02	  +2.2349999999999999E+00	  +3.0642927725051194E+01	  -1.0570991037570835E+01	  +1.4127866870570172E+03	  +6.2589411570514949E+02	  +5.9931438030545024E+01	  +2.0000000000000001E-01	
  +2.7980000000000000E+03	  +1.9295000000000002E+01	  +1.1394446768098192E+01	  +1.0017347504965269E-02	  +1.8149999999999999E+00	  +3.1347139712380873E+01	  +1.7924377797911873E+01	  +1.4737244827764471E+03	  +6.7534008059964788E+02	  +6.0332082281409782E+01	  +2.0000000000000001E-01	
  +2.7990000000000000E+03	  +2.0145000000000000E+01	  +1.4302941639570975E+01	  +1.0189409187652114E-02	  +1.6150000000000000E+00	  +3.6818671432396101E+01	  +4.2232239843617627E+01	  +1.4084710583381159E+03	  +6.3896563425085390E+02	  +6.3658133988059213E+01	  +2.0000000000000001E-01	
  +2.8000000000000000E+03	  +2.0630000000000003E+01	  +1.4915216486433735E+01	  +1.0350886037865936E-02	  +1.6000000000000001E+00	  +4.5289816952668417E+01	  +6.0419693896685565E+01	  +1.3952485362957536E+03	  +8.0955095677022427E+02	  +6.9462555637670832E+01	  +2.0000000000000001E-01	
  +2.8010000000000000E+03	  +2.0840000000000000E+01	  +1.5831284219509939E+01	  +1.0412775038488056E-02	  +1.7900000000000000E+00	  +5.5277855797660614E+01	  +7.4278638895605923E+01	  +9.8245652018274450E+02	  +5.3957687713529754E+02	  +7.7131864754652980E+01	  +2.0000000000000001E-01	
  +2.8020000000000000E+03	  +2.0695000000000000E+01	  +1.5766234449506499E+01	  +1.0399763947792191E-02	  +1.7800000000000000E+00	  +6.5927553265418311E+01	  +8.5639063256300005E+01	  +4.5584767316155285E+02	  +1.2821619159356226E+02	  +8.6018972844085312E+01	  +2.0000000000000001E-01	
  +2.8030000000000000E+03	  +1.9799999999999997E+01	  +1.4947141081599398E+01	  +1.0357124056721786E-02	  +1.2850000000000001E+00	  +7.6736859897684710E+01	  +9.6242016977929566E+01	  +1.5907099841397942E+02	  +0.0000000000000000E+00	  +9.6074886175237808E+01	  +2.0000000000000001E-01	
  +2.8040000000000000E+03	  +1.7994999999999997E+01	  +1.3791366956783122E+01	  +1.0240203349043058E-02	  +1.1400000000000001E+00	  +8.6072034886597365E+01	  +1.0505011368109966E+02	  +2.6036299405920484E+01	  +0.0000000000000000E+00	  +1.0501392729237270E+02	  +2.0000000000000001E-01	
  +2.8050000000000000E+03	  +1.6134999999999998E+01	  +1.1992028872335936E+01	  +1.0090285519487078E-02	  +1.1050000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.8060000000000000E+03	  +1.5455000000000000E+01	  +1.1357241536188781E+01	  +1.0047598091970951E-02	  +8.5499999999999998E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
